transaction_id,customer_id,merchant_id,transaction_date,amount,currency,transaction_type
546,803,89,2026-05-02,4825.08,TRY,purchase
547,381,99,2025-04-02,1756.08,TRY,refund
548,94,88,2025-12-13,6517.32,TRY,transfer
549,62,8,2025-12-31,4519.13,TRY,transfer
550,550,14,2025-05-09,3425.14,TRY,refund
551,572,83,2025-12-22,5642.57,TRY,refund
552,751,25,2025-01-22,4830.96,TRY,refund
553,742,18,2025-09-14,6292.67,TRY,refund
554,724,57,2026-07-27,2077.11,TRY,transfer
555,502,25,2026-08-04,1322.65,TRY,refund
556,332,94,2026-04-25,1941.76,TRY,transfer
557,937,71,2025-06-14,500.76,TRY,purchase
558,461,38,2025-09-27,3800.41,TRY,refund
559,1,100,2026-06-03,2665.72,TRY,purchase
560,905,3,2026-01-08,5436.6,TRY,purchase
561,329,93,2025-03-06,4614.86,TRY,transfer
562,839,50,2025-07-14,3678.01,TRY,refund
563,785,71,2025-06-07,4299.01,TRY,refund
564,420,83,2025-11-26,791.04,TRY,transfer
565,675,9,2025-02-14,5849.65,TRY,purchase
566,183,5,2025-07-26,767.25,TRY,purchase
567,102,5,2026-08-08,4499.43,TRY,refund
568,674,63,2026-06-23,4375.31,TRY,transfer
569,263,7,2026-01-11,1560.65,TRY,transfer
570,73,2,2025-08-02,4597.13,TRY,purchase
571,480,82,2025-03-04,2539.26,TRY,transfer
572,961,54,2026-01-13,5563.86,TRY,purchase
573,844,79,2025-09-30,3712.57,TRY,transfer
574,73,39,2025-03-21,6613.33,TRY,transfer
575,100,13,2025-08-25,3730.99,TRY,purchase
576,198,68,2025-09-12,3998.79,TRY,purchase
577,572,96,2026-07-26,2917.99,TRY,purchase
578,785,82,2026-08-14,2518.58,TRY,refund
579,720,86,2026-03-14,6182.11,TRY,purchase
580,812,24,2026-07-18,2822.87,TRY,refund
581,674,21,2026-07-01,6989.07,TRY,refund
582,956,46,2025-11-19,3859.57,TRY,refund
583,866,48,2026-02-27,5354.01,TRY,refund
584,846,93,2025-11-28,4266.73,TRY,transfer
585,559,28,2026-01-20,5364.64,TRY,transfer
586,261,47,2026-04-09,3143.55,TRY,refund
587,1,93,2025-02-05,6881.04,TRY,transfer
588,17,67,2025-05-19,6954.02,TRY,refund
589,7,39,2025-08-16,1519.46,TRY,refund
590,23,99,2025-10-10,6435.4,TRY,transfer
591,570,74,2026-08-09,1099.91,TRY,purchase
592,472,46,2025-06-09,986.09,TRY,refund
593,911,75,2025-09-13,1646.3,TRY,refund
594,95,74,2026-02-14,3992.07,TRY,purchase
595,752,10,2025-11-29,5554.47,TRY,purchase
596,500,89,2026-08-14,5740.22,TRY,purchase
597,610,83,2025-11-04,280.85,TRY,transfer
598,391,11,2025-02-27,6454.66,TRY,refund
599,357,56,2026-03-03,6513.12,TRY,purchase
600,891,99,2025-08-21,5238.8,TRY,transfer
601,951,2,2026-01-27,397.81,TRY,transfer
602,43,41,2026-07-07,3963.09,TRY,refund
603,515,90,2025-08-15,1089.32,TRY,transfer
604,750,51,2026-04-02,5274.82,TRY,transfer
605,517,12,2025-08-16,3034.91,TRY,refund
606,152,17,2025-12-11,596.16,TRY,transfer
607,764,7,2026-07-16,2806.36,TRY,purchase
608,409,65,2026-03-21,5421.3,TRY,purchase
609,781,18,2026-05-08,3923.89,TRY,refund
610,405,84,2026-08-09,1388.77,TRY,transfer
611,754,68,2025-09-10,1711.36,TRY,refund
612,796,56,2025-11-28,4799.47,TRY,transfer
613,92,15,2026-02-28,2976.31,TRY,refund
614,196,42,2025-12-19,4165.26,TRY,purchase
615,789,40,2025-06-23,6913.81,TRY,transfer
616,842,57,2025-05-30,3094.43,TRY,purchase
617,205,88,2026-01-18,1108.82,TRY,transfer
618,874,11,2025-04-26,5182.28,TRY,purchase
619,972,80,2025-06-01,6083.89,TRY,refund
620,15,44,2025-04-24,2149.72,TRY,refund
621,24,43,2025-08-03,5185.29,TRY,purchase
622,209,70,2026-06-20,5257.48,TRY,transfer
623,495,80,2025-05-25,4871.6,TRY,transfer
624,19,49,2026-08-20,6344.16,TRY,transfer
625,45,33,2025-06-24,439.57,TRY,purchase
626,809,90,2025-10-05,390.54,TRY,transfer
627,968,2,2025-03-10,2732.74,TRY,refund
628,679,85,2026-01-04,6052.69,TRY,purchase
629,300,84,2026-01-31,1633.56,TRY,refund
630,521,91,2025-04-12,6329.03,TRY,refund
631,888,77,2026-06-29,634.38,TRY,purchase
632,513,59,2026-07-29,6485.92,TRY,purchase
633,41,32,2026-06-27,2148.39,TRY,refund
634,403,96,2025-06-10,148.24,TRY,transfer
635,361,46,2025-11-06,1668.71,TRY,transfer
636,283,8,2025-09-21,6153.17,TRY,purchase
637,967,72,2025-10-14,1594.57,TRY,refund
638,919,51,2025-05-21,632.81,TRY,refund
639,534,87,2025-08-21,2932.99,TRY,transfer
640,157,55,2025-11-16,6369.95,TRY,refund
641,460,70,2025-05-15,1463.17,TRY,purchase
642,595,70,2025-07-27,6040.86,TRY,refund
643,706,91,2026-06-21,6368.75,TRY,refund
644,931,99,2025-05-29,4600.5,TRY,transfer
645,940,21,2025-11-22,493.34,TRY,transfer
646,972,93,2025-05-02,1305.26,TRY,purchase
647,745,4,2025-11-23,6163.32,TRY,refund
648,985,53,2025-11-07,3112.17,TRY,transfer
649,956,95,2025-10-08,1080.66,TRY,purchase
650,110,17,2025-07-09,202.86,TRY,transfer
651,632,35,2026-08-04,4294.29,TRY,transfer
652,238,30,2025-01-27,2527.64,TRY,transfer
653,799,62,2025-05-18,3526.23,TRY,transfer
654,481,92,2026-01-18,1304.16,TRY,refund
655,504,61,2025-05-21,1163.23,TRY,purchase
656,34,53,2025-01-16,6479.54,TRY,refund
657,228,96,2025-07-27,5309.28,TRY,purchase
658,182,57,2026-05-17,4821.28,TRY,refund
659,909,32,2026-03-14,2845.97,TRY,purchase
660,623,95,2026-01-25,5047.0,TRY,refund
661,627,96,2026-08-09,4164.76,TRY,transfer
662,657,91,2025-02-09,3654.13,TRY,refund
663,468,6,2025-09-09,3640.54,TRY,refund
664,753,6,2026-07-26,2724.04,TRY,transfer
665,986,7,2025-07-14,2052.43,TRY,refund
666,906,39,2025-10-20,3240.2,TRY,refund
667,302,79,2025-02-25,4835.87,TRY,purchase
668,475,83,2026-04-08,651.28,TRY,transfer
669,116,24,2026-08-23,6566.14,TRY,transfer
670,560,18,2026-02-07,2906.64,TRY,refund
671,26,23,2026-04-10,4140.4,TRY,transfer
672,918,26,2026-04-11,649.45,TRY,refund
673,709,84,2025-06-17,5034.26,TRY,purchase
674,94,15,2026-04-06,4445.83,TRY,purchase
675,537,91,2026-01-29,5093.58,TRY,transfer
676,627,21,2026-01-23,3861.41,TRY,purchase
677,787,22,2025-12-10,3967.13,TRY,transfer
678,884,20,2025-06-16,6084.35,TRY,purchase
679,788,92,2025-02-22,2948.68,TRY,refund
680,748,99,2026-04-02,2035.69,TRY,purchase
681,121,17,2025-07-27,44.66,TRY,refund
682,13,59,2026-05-25,5990.77,TRY,transfer
683,827,1,2026-05-21,1680.39,TRY,transfer
684,676,61,2026-04-10,2882.86,TRY,purchase
685,616,77,2025-01-07,1728.1,TRY,transfer
686,285,80,2026-07-25,5744.45,TRY,purchase
687,51,24,2025-06-01,404.35,TRY,refund
688,38,19,2025-02-03,4675.64,TRY,transfer
689,306,43,2025-03-31,362.24,TRY,refund
690,183,21,2025-10-19,4285.41,TRY,transfer
691,717,77,2026-08-10,5515.41,TRY,purchase
692,990,59,2026-08-16,2534.12,TRY,purchase
693,96,99,2025-11-03,2273.3,TRY,refund
694,840,9,2026-03-14,5906.3,TRY,purchase
695,300,61,2025-05-18,871.72,TRY,refund
696,338,68,2026-02-28,3682.03,TRY,transfer
697,215,79,2025-03-01,782.93,TRY,transfer
698,645,68,2025-03-31,3395.97,TRY,transfer
699,620,91,2025-10-22,3000.83,TRY,refund
700,266,68,2026-08-12,6965.27,TRY,refund
701,950,17,2026-07-31,3484.85,TRY,transfer
702,648,64,2026-05-20,5659.7,TRY,transfer
703,239,91,2025-10-25,6855.22,TRY,purchase
704,122,4,2026-04-22,4385.72,TRY,purchase
705,756,27,2026-03-01,2910.01,TRY,refund
706,359,72,2025-08-06,98.85,TRY,purchase
707,707,37,2025-09-18,5535.56,TRY,refund
708,308,65,2026-07-18,2280.99,TRY,purchase
709,117,88,2025-12-08,2402.7,TRY,transfer
710,583,79,2025-01-30,5827.66,TRY,purchase
711,339,44,2026-05-06,6414.82,TRY,purchase
712,662,18,2026-05-09,1104.6,TRY,refund
713,914,69,2025-12-10,3248.04,TRY,refund
714,951,96,2025-02-27,5849.04,TRY,refund
715,579,93,2025-11-20,3895.14,TRY,purchase
716,214,74,2025-12-06,5600.76,TRY,refund
717,68,20,2025-10-15,5888.36,TRY,refund
718,385,81,2026-07-02,5899.99,TRY,transfer
719,621,50,2025-07-11,4174.44,TRY,refund
720,723,41,2025-02-02,1915.05,TRY,purchase
721,509,31,2026-01-16,3174.31,TRY,refund
722,222,68,2025-11-06,1241.59,TRY,refund
723,804,5,2025-07-26,6395.21,TRY,refund
724,519,4,2026-05-10,6336.59,TRY,purchase
725,195,44,2026-05-11,5132.44,TRY,transfer
726,318,100,2025-12-02,1020.2,TRY,purchase
727,842,67,2025-05-16,1452.21,TRY,purchase
728,471,50,2026-06-19,828.54,TRY,refund
729,955,6,2026-09-01,6105.69,TRY,refund
730,479,6,2025-04-16,3653.63,TRY,transfer
731,764,40,2025-01-24,4051.37,TRY,refund
732,655,27,2025-11-25,1419.88,TRY,refund
733,284,69,2025-11-23,5414.05,TRY,transfer
734,121,35,2025-06-02,1119.32,TRY,purchase
735,16,80,2026-07-28,3608.14,TRY,purchase
736,556,45,2026-07-17,2243.02,TRY,purchase
737,966,91,2025-10-18,4027.1,TRY,purchase
738,73,40,2025-12-13,3793.23,TRY,purchase
739,134,4,2026-04-28,6324.98,TRY,purchase
740,109,50,2025-02-25,621.11,TRY,refund
741,184,91,2026-08-30,4413.71,TRY,transfer
742,717,58,2025-12-31,2200.84,TRY,purchase
743,731,98,2026-07-01,568.25,TRY,refund
744,582,17,2025-04-06,5693.7,TRY,transfer
745,480,13,2026-04-12,2186.53,TRY,transfer
746,728,99,2026-04-22,3304.41,TRY,purchase
747,148,79,2025-09-22,6391.77,TRY,refund
748,188,90,2025-12-05,5525.68,TRY,refund
749,465,63,2025-01-31,476.25,TRY,purchase
750,360,62,2026-04-18,5923.45,TRY,refund
751,787,45,2026-08-12,909.21,TRY,purchase
752,416,92,2025-04-20,2294.57,TRY,transfer
753,73,39,2026-06-30,3237.6,TRY,transfer
754,424,31,2025-09-07,3844.68,TRY,refund
755,394,9,2025-12-15,1473.5,TRY,transfer
756,606,56,2026-03-22,3979.13,TRY,refund
757,558,89,2025-08-30,1228.14,TRY,transfer
758,80,95,2026-08-11,5860.5,TRY,purchase
759,607,77,2026-04-20,2291.14,TRY,purchase
760,842,57,2025-06-30,2170.09,TRY,refund
761,72,77,2025-04-22,4804.85,TRY,transfer
762,790,49,2025-12-02,3470.18,TRY,transfer
763,63,12,2025-08-11,5722.89,TRY,transfer
764,925,97,2025-01-01,5304.4,TRY,transfer
765,153,58,2026-06-29,2054.69,TRY,transfer
766,592,58,2025-07-20,1455.52,TRY,refund
767,307,73,2025-11-08,6431.14,TRY,refund
768,736,45,2025-04-02,4087.43,TRY,transfer
769,523,52,2025-05-11,5970.49,TRY,purchase
770,379,71,2025-02-24,25.89,TRY,transfer
771,841,46,2025-04-23,6031.51,TRY,purchase
772,241,56,2026-08-28,2771.99,TRY,refund
773,729,49,2026-02-20,2683.32,TRY,transfer
774,217,85,2025-06-27,3334.6,TRY,purchase
775,569,50,2026-01-04,5882.94,TRY,purchase
776,296,86,2025-05-09,957.26,TRY,purchase
777,664,3,2025-05-28,5054.95,TRY,refund
778,674,56,2025-05-20,610.95,TRY,transfer
779,826,54,2026-04-12,6257.21,TRY,transfer
780,619,55,2025-07-04,3191.67,TRY,refund
781,566,58,2026-01-29,2500.04,TRY,purchase
782,435,78,2025-01-08,4054.01,TRY,transfer
783,243,92,2026-05-29,1899.37,TRY,transfer
784,591,47,2025-02-04,6848.07,TRY,transfer
785,495,91,2026-01-13,809.89,TRY,refund
786,985,89,2025-03-23,1011.77,TRY,transfer
787,540,97,2025-10-14,3265.26,TRY,purchase
788,536,79,2025-04-01,1731.71,TRY,transfer
789,760,85,2025-03-21,4794.84,TRY,transfer
790,818,75,2025-11-16,4299.01,TRY,refund
791,548,100,2025-01-12,3292.7,TRY,transfer
792,928,61,2026-08-11,5142.03,TRY,refund
793,362,38,2025-10-24,1189.21,TRY,transfer
794,946,77,2025-11-08,5094.26,TRY,transfer
795,267,8,2026-04-30,4055.42,TRY,transfer
796,53,85,2025-10-26,5666.09,TRY,transfer
797,28,37,2026-05-12,595.92,TRY,transfer
798,79,36,2025-09-16,945.12,TRY,refund
799,282,33,2025-01-15,5195.18,TRY,transfer
800,179,76,2025-06-04,4620.91,TRY,refund
801,828,23,2025-09-25,5482.04,TRY,purchase
802,497,24,2026-06-25,6036.86,TRY,refund
803,87,19,2025-06-07,5866.55,TRY,refund
804,789,50,2025-09-01,4631.46,TRY,transfer
805,653,22,2025-08-04,4052.75,TRY,refund
806,56,83,2025-09-28,5293.28,TRY,purchase
807,54,22,2026-04-21,2803.24,TRY,refund
808,488,96,2026-06-30,1650.96,TRY,transfer
809,723,50,2026-05-01,1853.12,TRY,transfer
810,892,56,2025-01-13,2035.77,TRY,refund
811,392,87,2025-11-20,6733.1,TRY,transfer
812,979,6,2025-04-10,6425.63,TRY,transfer
813,363,56,2025-10-07,2358.07,TRY,refund
814,822,13,2025-09-19,4587.32,TRY,refund
815,473,99,2025-09-05,5145.51,TRY,transfer
816,789,25,2026-06-17,2375.1,TRY,transfer
817,185,41,2026-07-15,93.83,TRY,purchase
818,852,9,2025-01-13,2890.52,TRY,transfer
819,107,88,2026-04-02,2473.58,TRY,transfer
820,291,33,2025-07-17,257.61,TRY,transfer
821,95,8,2026-09-01,4603.11,TRY,purchase
822,974,77,2025-05-05,4962.36,TRY,purchase
823,89,78,2025-05-14,2644.19,TRY,transfer
824,580,24,2025-04-24,4875.66,TRY,refund
825,302,60,2025-03-19,4478.69,TRY,refund
826,788,55,2025-11-28,1816.21,TRY,purchase
827,284,100,2025-03-05,2691.94,TRY,refund
828,62,34,2025-09-29,1261.95,TRY,purchase
829,504,26,2026-02-07,1265.53,TRY,refund
830,112,19,2026-07-08,5385.58,TRY,purchase
831,629,83,2025-04-19,6390.01,TRY,transfer
832,266,14,2025-02-05,528.98,TRY,transfer
833,746,33,2026-04-02,150.98,TRY,refund
834,153,84,2025-01-01,6531.6,TRY,transfer
835,400,35,2025-06-05,4906.39,TRY,refund
836,589,1,2026-06-12,4959.09,TRY,refund
837,490,56,2026-02-18,5911.46,TRY,purchase
838,554,29,2025-01-04,2703.28,TRY,transfer
839,838,100,2026-05-09,866.0,TRY,transfer
840,958,46,2025-12-08,4779.21,TRY,refund
841,57,81,2025-04-03,2570.18,TRY,refund
842,83,59,2025-10-24,4541.59,TRY,purchase
843,568,6,2026-01-29,4631.92,TRY,refund
844,713,50,2025-04-20,4421.71,TRY,refund
845,499,11,2026-03-25,5152.56,TRY,purchase
846,37,25,2025-01-26,5043.78,TRY,transfer
847,245,63,2026-02-03,459.69,TRY,transfer
848,659,40,2026-05-27,3746.9,TRY,refund
849,990,3,2025-02-07,2388.21,TRY,refund
850,807,93,2025-02-13,2850.44,TRY,purchase
851,827,84,2026-06-20,3219.43,TRY,transfer
852,892,69,2025-06-02,5192.54,TRY,purchase
853,948,10,2025-02-07,5153.51,TRY,refund
854,670,3,2026-04-28,6352.11,TRY,transfer
855,47,32,2025-05-14,120.27,TRY,transfer
856,52,40,2025-04-10,3204.17,TRY,purchase
857,856,76,2025-03-07,5728.25,TRY,purchase
858,117,64,2025-08-14,460.51,TRY,purchase
859,437,44,2026-02-16,2283.16,TRY,transfer
860,590,70,2025-05-21,2264.7,TRY,purchase
861,783,6,2026-08-31,1230.66,TRY,purchase
862,124,36,2025-05-25,5307.7,TRY,purchase
863,714,48,2026-07-21,1171.74,TRY,purchase
864,948,75,2025-02-11,950.93,TRY,transfer
865,628,49,2025-06-11,129.1,TRY,refund
866,83,1,2025-01-08,1272.3,TRY,purchase
867,724,84,2026-08-31,6210.67,TRY,refund
868,711,99,2026-05-03,4852.66,TRY,purchase
869,147,82,2025-10-05,3671.15,TRY,refund
870,245,23,2025-02-08,4181.98,TRY,transfer
871,512,79,2025-04-01,4397.8,TRY,refund
872,357,54,2025-01-05,3912.82,TRY,purchase
873,121,68,2025-04-08,4340.07,TRY,transfer
874,520,29,2026-04-21,5396.91,TRY,transfer
875,214,36,2025-02-24,1372.16,TRY,purchase
876,702,61,2026-05-25,1250.74,TRY,transfer
877,945,6,2025-02-25,4521.13,TRY,refund
878,215,56,2025-09-15,2353.38,TRY,refund
879,45,14,2025-02-23,6475.53,TRY,purchase
880,162,4,2026-05-12,3614.03,TRY,purchase
881,917,31,2026-04-01,4157.09,TRY,refund
882,430,26,2025-11-30,1625.84,TRY,purchase
883,334,30,2025-04-11,1675.09,TRY,refund
884,891,26,2026-01-20,6241.73,TRY,purchase
885,483,75,2026-05-12,399.29,TRY,refund
886,149,28,2026-04-11,1262.86,TRY,refund
887,140,59,2025-07-18,4431.51,TRY,refund
888,208,43,2025-05-11,244.02,TRY,transfer
889,62,36,2025-05-20,795.54,TRY,refund
890,470,54,2025-06-25,5327.17,TRY,purchase
891,908,38,2025-06-10,5531.04,TRY,transfer
892,976,79,2025-06-24,4055.29,TRY,transfer
893,876,30,2025-03-30,2893.64,TRY,transfer
894,501,28,2026-08-29,3324.95,TRY,refund
895,286,2,2026-03-15,5158.53,TRY,purchase
896,254,42,2026-03-21,4064.68,TRY,transfer
897,969,20,2026-08-11,6289.8,TRY,refund
898,46,6,2026-04-27,5139.66,TRY,transfer
899,35,55,2026-06-28,2772.35,TRY,transfer
900,842,13,2026-04-09,3477.09,TRY,purchase
901,572,97,2025-01-13,4858.26,TRY,refund
902,973,28,2025-05-16,2521.67,TRY,purchase
903,664,12,2025-01-17,3368.89,TRY,refund
904,166,91,2026-04-16,6008.3,TRY,transfer
905,598,4,2026-04-11,3257.05,TRY,purchase
906,896,91,2026-02-20,1310.92,TRY,refund
907,642,60,2025-01-02,6025.47,TRY,purchase
908,395,89,2025-12-07,3725.82,TRY,refund
909,437,97,2025-10-04,4892.42,TRY,transfer
910,556,74,2025-08-01,5518.09,TRY,purchase
911,636,43,2025-02-26,3612.86,TRY,transfer
912,373,7,2025-04-24,2693.03,TRY,refund
913,634,6,2026-01-10,2577.7,TRY,transfer
914,573,91,2025-03-10,3934.09,TRY,purchase
915,142,43,2025-09-02,3786.64,TRY,transfer
916,490,95,2026-08-18,6100.5,TRY,transfer
917,215,97,2025-08-19,2256.84,TRY,refund
918,516,88,2026-03-10,1954.47,TRY,purchase
919,382,45,2026-04-09,3413.86,TRY,transfer
920,850,16,2026-04-27,4974.58,TRY,transfer
921,846,69,2025-10-27,3174.81,TRY,refund
922,820,87,2025-03-09,1334.71,TRY,refund
923,90,11,2026-02-05,6287.66,TRY,refund
924,982,10,2025-04-22,1170.07,TRY,purchase
925,714,19,2026-05-24,1070.48,TRY,purchase
926,534,81,2025-01-24,2066.32,TRY,transfer
927,555,17,2026-05-01,2439.97,TRY,refund
928,756,83,2025-01-22,2054.79,TRY,purchase
929,23,30,2026-06-17,4519.81,TRY,refund
930,593,44,2025-12-01,3413.32,TRY,transfer
931,714,68,2026-07-16,3127.89,TRY,refund
932,581,17,2025-11-10,1218.73,TRY,refund
933,233,62,2026-01-16,6795.65,TRY,purchase
934,152,46,2025-10-19,3202.37,TRY,purchase
935,634,21,2026-07-03,2011.02,TRY,purchase
936,860,91,2025-06-07,1145.56,TRY,purchase
937,43,41,2026-08-12,902.79,TRY,refund
938,379,24,2025-07-30,3946.16,TRY,purchase
939,682,41,2025-12-19,1052.65,TRY,refund
940,553,21,2026-07-01,2124.89,TRY,purchase
941,415,64,2025-05-29,6635.57,TRY,refund
942,160,1,2026-07-14,6829.7,TRY,refund
943,663,91,2025-10-30,3327.9,TRY,refund
944,993,97,2026-08-11,4674.88,TRY,transfer
945,747,57,2025-12-13,4830.25,TRY,transfer
946,491,6,2025-05-23,4752.5,TRY,purchase
947,316,4,2026-02-16,4330.3,TRY,purchase
948,457,46,2025-04-05,2298.04,TRY,transfer
949,657,25,2026-08-21,3694.51,TRY,refund
950,201,3,2025-03-27,3778.12,TRY,refund
951,694,86,2025-03-31,6831.36,TRY,refund
952,200,63,2025-11-22,4230.14,TRY,transfer
953,967,8,2026-01-05,2794.95,TRY,transfer
954,875,55,2026-01-14,2715.07,TRY,purchase
955,292,45,2025-12-26,2170.44,TRY,refund
956,896,72,2025-03-31,1525.55,TRY,refund
957,760,54,2026-03-30,2034.67,TRY,transfer
958,994,55,2026-03-01,994.18,TRY,transfer
959,613,12,2025-05-28,1470.33,TRY,refund
960,889,68,2025-12-10,481.49,TRY,transfer
961,775,49,2025-04-01,66.2,TRY,transfer
962,937,35,2026-03-01,1240.75,TRY,refund
963,728,73,2025-05-21,1410.82,TRY,refund
964,297,71,2026-05-18,314.79,TRY,refund
965,855,75,2025-11-08,3468.82,TRY,transfer
966,475,29,2025-01-28,5542.71,TRY,purchase
967,269,39,2026-04-29,886.75,TRY,transfer
968,915,37,2026-03-04,1272.02,TRY,transfer
969,661,32,2025-01-30,853.1,TRY,refund
970,505,9,2026-01-06,4075.84,TRY,transfer
971,447,34,2026-05-03,6820.33,TRY,purchase
972,383,66,2026-08-13,142.46,TRY,refund
973,167,75,2025-03-01,1040.04,TRY,refund
974,900,89,2025-05-19,2514.55,TRY,purchase
975,280,47,2026-03-06,4461.01,TRY,refund
976,50,38,2025-10-26,3716.69,TRY,purchase
977,527,25,2025-07-07,5357.53,TRY,transfer
978,771,22,2026-07-11,2271.8,TRY,refund
979,847,88,2025-11-05,1914.78,TRY,transfer
980,705,47,2025-04-09,3750.25,TRY,refund
981,844,19,2025-01-14,975.91,TRY,refund
982,382,100,2026-05-12,2895.72,TRY,purchase
983,105,28,2025-06-08,3533.61,TRY,purchase
984,815,72,2026-06-23,5925.57,TRY,transfer
985,565,90,2025-04-27,2933.08,TRY,purchase
986,120,17,2025-01-18,3367.04,TRY,refund
987,708,47,2025-05-23,5722.93,TRY,transfer
988,536,98,2025-12-17,1222.01,TRY,refund
989,30,96,2025-05-02,1572.06,TRY,transfer
990,146,89,2025-08-21,2165.85,TRY,purchase
991,134,11,2026-03-12,4841.91,TRY,purchase
992,80,3,2026-05-11,5306.19,TRY,purchase
993,202,14,2025-02-03,5555.53,TRY,transfer
994,608,8,2026-04-26,850.08,TRY,refund
995,45,9,2025-11-05,4679.75,TRY,purchase
996,802,16,2025-07-30,4121.47,TRY,purchase
997,190,86,2025-12-26,224.23,TRY,purchase
998,867,96,2025-10-12,6642.57,TRY,refund
999,361,21,2026-05-28,5470.0,TRY,transfer
1000,248,65,2026-08-07,496.99,TRY,transfer
1001,782,2,2026-06-26,1534.65,TRY,purchase
1002,988,37,2025-06-25,6313.59,TRY,transfer
1003,5,93,2025-04-12,6471.14,TRY,transfer
1004,872,91,2026-05-02,2577.91,TRY,transfer
1005,190,57,2025-04-20,1282.32,TRY,refund
1006,389,55,2025-08-08,3609.47,TRY,refund
1007,116,98,2025-11-18,882.84,TRY,purchase
1008,533,18,2026-05-23,5340.67,TRY,transfer
1009,296,72,2025-02-11,594.09,TRY,refund
1010,119,50,2025-10-18,3209.48,TRY,transfer
1011,320,88,2026-03-31,1596.6,TRY,refund
1012,298,55,2025-07-13,6000.28,TRY,refund
1013,962,87,2026-01-12,1271.5,TRY,transfer
1014,504,87,2025-04-18,2786.66,TRY,transfer
1015,675,87,2025-03-29,852.14,TRY,refund
1016,411,89,2026-08-28,6843.44,TRY,transfer
1017,948,22,2025-03-08,2558.7,TRY,purchase
1018,347,26,2026-02-18,876.88,TRY,refund
1019,743,64,2025-10-13,5358.42,TRY,transfer
1020,608,35,2026-02-14,2505.56,TRY,transfer
1021,618,52,2026-05-12,3589.67,TRY,purchase
1022,787,59,2025-04-21,872.89,TRY,refund
1023,510,30,2025-05-18,227.47,TRY,transfer
1024,55,9,2026-05-26,4753.19,TRY,purchase
1025,392,78,2025-12-01,1086.1,TRY,transfer
1026,639,13,2025-03-20,4634.34,TRY,transfer
1027,786,64,2026-04-23,1429.48,TRY,transfer
1028,510,63,2026-06-01,1846.42,TRY,refund
1029,829,70,2026-07-14,143.34,TRY,purchase
1030,441,16,2026-01-28,3161.81,TRY,refund
1031,454,59,2025-02-06,249.36,TRY,transfer
1032,676,100,2025-11-07,6195.21,TRY,purchase
1033,504,56,2025-05-18,2200.97,TRY,refund
1034,500,98,2025-04-23,3990.61,TRY,refund
1035,676,71,2026-07-07,4014.03,TRY,refund
1036,576,21,2026-06-03,409.05,TRY,refund
1037,507,76,2026-01-22,4326.24,TRY,refund
1038,785,37,2025-11-25,448.74,TRY,transfer
1039,47,17,2026-01-11,2455.16,TRY,transfer
1040,598,4,2025-12-16,2676.4,TRY,refund
1041,354,46,2026-02-26,2471.86,TRY,transfer
1042,251,32,2025-08-29,4543.62,TRY,transfer
1043,87,89,2025-03-09,6085.2,TRY,purchase
1044,346,22,2025-01-21,3778.15,TRY,purchase
1045,472,85,2026-03-09,3984.98,TRY,refund
1046,274,3,2026-04-26,4124.16,TRY,refund
1047,387,74,2026-02-04,2270.5,TRY,purchase
1048,828,63,2025-04-13,4842.23,TRY,purchase
1049,345,64,2026-05-30,5683.97,TRY,transfer
1050,348,22,2025-11-03,2556.07,TRY,refund
1051,207,64,2025-03-19,5885.86,TRY,transfer
1052,220,37,2025-09-29,351.77,TRY,transfer
1053,412,29,2025-04-05,5029.59,TRY,transfer
1054,98,76,2025-12-11,1928.09,TRY,transfer
1055,821,68,2026-05-02,3001.2,TRY,refund
1056,815,10,2025-11-06,3542.38,TRY,refund
1057,444,85,2026-07-07,2207.2,TRY,refund
1058,412,33,2026-06-12,3183.54,TRY,transfer
1059,185,3,2026-06-13,6041.71,TRY,transfer
1060,512,28,2026-04-24,1890.19,TRY,transfer
1061,546,79,2026-03-21,6543.76,TRY,transfer
1062,642,8,2026-06-19,1420.52,TRY,refund
1063,152,31,2025-06-04,5230.11,TRY,refund
1064,865,56,2026-02-25,2244.2,TRY,purchase
1065,650,27,2026-02-27,1883.2,TRY,refund
1066,662,21,2025-09-20,4814.25,TRY,purchase
1067,416,31,2025-04-27,1066.74,TRY,purchase
1068,252,40,2026-04-21,3407.97,TRY,refund
1069,433,83,2025-02-07,1429.89,TRY,refund
1070,140,4,2025-09-22,5531.9,TRY,refund
1071,675,71,2025-06-30,4517.17,TRY,purchase
1072,987,93,2026-05-13,5479.99,TRY,purchase
1073,881,11,2025-11-18,4219.17,TRY,purchase
1074,923,53,2026-01-08,4708.27,TRY,purchase
